0.000199, 0.019900, 20
0.001135, 0.046804, 20
0.003241, 0.105307, 20
0.006751, 0.175504, 20
0.011665, 0.245690, 20
0.017982, 0.315860, 20
0.025702, 0.386010, 20
0.034825, 0.456135, 20
0.045350, 0.526229, 20
0.057276, 0.596288, 20
0.070602, 0.666307, 20
0.085327, 0.736280, 20
0.101451, 0.806201, 20
0.118973, 0.876063, 20
0.137890, 0.945861, 20
0.158202, 1.015588, 20
0.179906, 1.085237, 20
0.203002, 1.154800, 20
0.227488, 1.224270, 20
0.253360, 1.293637, 20
0.280618, 1.362895, 20
0.309259, 1.432033, 20
0.339280, 1.501042, 20
0.370678, 1.569912, 20
0.403451, 1.638633, 20
0.437595, 1.707194, 20
0.473106, 1.775585, 20
0.509982, 1.843792, 20
0.548218, 1.911805, 20
0.587810, 1.979610, 20
0.628754, 2.047196, 20
0.671045, 2.114548, 20
0.714678, 2.181653, 20
0.759648, 2.248498, 20
0.805950, 2.315069, 20
0.853577, 2.381350, 20
0.902523, 2.447329, 20
0.952783, 2.512989, 20
1.004349, 2.578316, 20
1.057215, 2.643296, 20
1.111374, 2.707914, 20
1.166817, 2.772155, 20
1.223537, 2.836005, 20
1.281526, 2.899448, 20
1.340775, 2.962471, 20
1.401276, 3.025061, 20
1.463020, 3.087203, 20
1.525998, 3.148884, 20
1.590200, 3.210092, 20
1.655616, 3.270815, 20
1.722237, 3.331040, 20
1.790052, 3.390757, 20
1.859051, 3.449955, 20
1.929224, 3.508625, 20
2.000559, 3.566756, 20
2.073046, 3.624340, 20
2.146673, 3.681370, 20
2.221430, 3.737839, 20
2.297305, 3.793738, 20
2.374286, 3.849063, 20
2.452362, 3.903808, 20
2.531521, 3.957968, 20
2.611752, 4.011538, 20
2.693043, 4.064515, 20
2.775380, 4.116894, 20
2.858754, 4.168673, 20
2.943151, 4.219848, 20
3.028345, 4.259732, 20
3.113902, 4.277811, 20
3.199389, 4.274369, 20
3.284594, 4.260270, 20
3.369519, 4.246202, 20
3.454162, 4.232168, 20
3.538525, 4.218170, 20
3.622609, 4.204207, 20
3.706415, 4.190281, 20
3.789943, 4.176391, 20
3.873194, 4.162537, 20
3.956168, 4.148718, 20
4.038867, 4.134932, 20
4.121290, 4.121177, 20
4.203439, 4.107450, 20
4.285314, 4.093750, 20
4.366916, 4.080074, 20
4.448244, 4.066418, 20
4.529300, 4.052780, 20
4.610083, 4.039156, 20
4.690594, 4.025542, 20
